pickup_address,delivery_address,order_value,payment_method,weather_condition,phone_number,failed
"Central Warehouse, Kathmandu","Ward 21, Main Road, Biratnagar",4875.94,cod,foggy,9892158808,1
"Central Warehouse, Kathmandu","Ward 14, Main Road, Biratnagar",2661.45,COD,clear,9849101725,0
"Central Warehouse, Kathmandu","Ward 13, Main Road, Biratnagar",2965.29,COD,extreme,9879975463,0
"Central Warehouse, Kathmandu","Jawalakhel, Lalitpur",4040.35,cod,extreme,9876202445,1
"Central Warehouse, Kathmandu","Patan Durbar Square, Lalitpur",3669.87,prepaid,extreme,9892666247,0
"Central Warehouse, Kathmandu","Ward 25, Lakeside, Pokhara",2281.01,prepaid,extreme,9823091319,0
"Central Warehouse, Kathmandu","Ward 25, Patan Durbar Square, Lalitpur",1671.14,prepaid,rainy,9843318528,0
"Central Warehouse, Kathmandu","Baneshwor, Kathmandu",4140.53,prepaid,extreme,9864696085,1
"Central Warehouse, Kathmandu","Ward 24, Lakeside, Pokhara",3679.85,prepaid,normal,9869905679,0
"Central Warehouse, Kathmandu","Ward 8, Jawalakhel, Lalitpur",3902.43,online,extreme,9890341647,0
"Central Warehouse, Kathmandu","Ward 28, Baneshwor, Kathmandu",4177.16,cod,rainy,9831796875,0
"Central Warehouse, Kathmandu","Baneshwor, Kathmandu",3447.72,cod,extreme,9845130016,1
"Central Warehouse, Kathmandu","Ward 21, Jawalakhel, Lalitpur",2888.09,COD,extreme,9857906169,1
"Central Warehouse, Kathmandu","Ward 25, Lakeside, Pokhara",4756.35,online,clear,9810276934,1
"Central Warehouse, Kathmandu","Ward 17, Durbar Square, Bhaktapur",2717.45,COD,clear,9819183671,0
"Central Warehouse, Kathmandu","Jawalakhel, Lalitpur",4883.38,COD,rainy,9872157471,0
"Central Warehouse, Kathmandu","Ward 19, Jawalakhel, Lalitpur",1539.87,prepaid,rainy,9888331536,1
"Central Warehouse, Kathmandu","Ward 12, Lakeside, Pokhara",1815.45,COD,clear,9856986855,1
"Central Warehouse, Kathmandu","Patan Durbar Square, Lalitpur",1550.75,COD,normal,9857326681,0
"Central Warehouse, Kathmandu","Ward 26, Durbar Square, Bhaktapur",412.91,cod,rainy,9888744030,0
"Central Warehouse, Kathmandu","Main Road, Biratnagar",2932.97,online,normal,9859413910,1
"Central Warehouse, Kathmandu","Ward 28, Thamel, Kathmandu",3132.75,cod,extreme,9848758181,1
"Central Warehouse, Kathmandu","Ward 26, Thamel, Kathmandu",1464.82,COD,rainy,9813878090,1
"Central Warehouse, Kathmandu","Ward 13, Thamel, Kathmandu",3658.98,COD,rainy,9872148937,1
"Central Warehouse, Kathmandu","Ward 30, Baneshwor, Kathmandu",2153.45,prepaid,normal,9865866580,1
"Central Warehouse, Kathmandu","Ward 12, Lakeside, Pokhara",3466.1,COD,clear,9812298782,0
"Central Warehouse, Kathmandu","Ward 6, Jawalakhel, Lalitpur",4457.49,prepaid,extreme,9875662174,0
"Central Warehouse, Kathmandu","Durbar Square, Bhaktapur",2420.99,cod,rainy,9874877570,0
"Central Warehouse, Kathmandu","Ward 7, Thamel, Kathmandu",3290.53,COD,clear,9827320234,1
"Central Warehouse, Kathmandu","Thamel, Kathmandu",1313.12,cod,clear,9859298400,1
"Central Warehouse, Kathmandu","Ward 22, Patan Durbar Square, Lalitpur",3591.97,cod,normal,9830499031,1
"Central Warehouse, Kathmandu","Ward 31, Durbar Square, Bhaktapur",868.23,cod,rainy,9854288603,0
"Central Warehouse, Kathmandu","Ward 23, Lakeside, Pokhara",2098.17,online,foggy,9851114748,0
"Central Warehouse, Kathmandu","Durbar Square, Bhaktapur",4300.02,prepaid,normal,9860630633,0
"Central Warehouse, Kathmandu","Ward 21, Thamel, Kathmandu",2193.24,online,clear,9848730377,0
"Central Warehouse, Kathmandu","Baneshwor, Kathmandu",1477.06,prepaid,extreme,9872596055,1
"Central Warehouse, Kathmandu","Ward 7, Patan Durbar Square, Lalitpur",3360.04,prepaid,clear,9843983656,0
"Central Warehouse, Kathmandu","Lakeside, Pokhara",1760.79,COD,normal,9828464967,1
"Central Warehouse, Kathmandu","Ward 8, Jawalakhel, Lalitpur",2824.92,online,rainy,9878507413,1
"Central Warehouse, Kathmandu","Ward 21, Lakeside, Pokhara",4048.28,online,foggy,9868732984,0
"Central Warehouse, Kathmandu","Ward 32, Thamel, Kathmandu",4813.96,prepaid,rainy,9844641051,0
"Central Warehouse, Kathmandu","Jawalakhel, Lalitpur",3574.01,prepaid,normal,9891819452,1
"Central Warehouse, Kathmandu","Ward 18, Baneshwor, Kathmandu",2181.36,COD,rainy,9812649732,1
"Central Warehouse, Kathmandu","Ward 14, Durbar Square, Bhaktapur",2893.8,online,rainy,9844118455,1
"Central Warehouse, Kathmandu","Ward 31, Durbar Square, Bhaktapur",2152.33,online,normal,9845790170,0
"Central Warehouse, Kathmandu","Main Road, Biratnagar",2553.21,COD,extreme,9827768288,1
"Central Warehouse, Kathmandu","Ward 21, Baneshwor, Kathmandu",3200.32,online,foggy,9849914574,0
"Central Warehouse, Kathmandu","Durbar Square, Bhaktapur",473.17,cod,clear,9895483323,1
"Central Warehouse, Kathmandu","Ward 15, Thamel, Kathmandu",3391.81,prepaid,rainy,9881821180,1
"Central Warehouse, Kathmandu","Ward 32, Durbar Square, Bhaktapur",101.25,COD,foggy,9883305196,0
"Central Warehouse, Kathmandu","Ward 17, Jawalakhel, Lalitpur",3587.7,prepaid,foggy,9893012891,1
"Central Warehouse, Kathmandu","Lakeside, Pokhara",1443.22,COD,normal,9898650867,1
"Central Warehouse, Kathmandu","Ward 5, Durbar Square, Bhaktapur",2406.7,COD,normal,9879195653,1
"Central Warehouse, Kathmandu","Ward 19, Durbar Square, Bhaktapur",2859.13,cod,rainy,9873784142,1
"Central Warehouse, Kathmandu","Thamel, Kathmandu",1818.72,prepaid,clear,9897984729,0
"Central Warehouse, Kathmandu","Main Road, Biratnagar",3693.33,prepaid,foggy,9842029616,0
"Central Warehouse, Kathmandu","Ward 27, Patan Durbar Square, Lalitpur",1033.03,COD,foggy,9882154339,1
"Central Warehouse, Kathmandu","Ward 9, Main Road, Biratnagar",188.41,cod,clear,9854609901,1
"Central Warehouse, Kathmandu","Main Road, Biratnagar",2397.09,online,clear,9888022317,1
"Central Warehouse, Kathmandu","Main Road, Biratnagar",1099.02,cod,normal,9867671488,0
"Central Warehouse, Kathmandu","Main Road, Biratnagar",2540.54,COD,extreme,9860998640,0
"Central Warehouse, Kathmandu","Ward 1, Main Road, Biratnagar",2617.58,COD,foggy,9821745935,1
"Central Warehouse, Kathmandu","Ward 5, Patan Durbar Square, Lalitpur",4369.86,prepaid,clear,9843680857,1
"Central Warehouse, Kathmandu","Lakeside, Pokhara",3499.07,online,rainy,9844468394,0
"Central Warehouse, Kathmandu","Ward 4, Lakeside, Pokhara",604.66,prepaid,extreme,9849781628,0
"Central Warehouse, Kathmandu","Ward 5, Patan Durbar Square, Lalitpur",449.97,cod,extreme,9815609123,1
"Central Warehouse, Kathmandu","Ward 4, Jawalakhel, Lalitpur",2470.14,cod,clear,9852401811,0
"Central Warehouse, Kathmandu","Patan Durbar Square, Lalitpur",4318.41,prepaid,rainy,9825403931,1
"Central Warehouse, Kathmandu","Ward 26, Lakeside, Pokhara",1830.13,prepaid,extreme,9872392501,1
"Central Warehouse, Kathmandu","Lakeside, Pokhara",4261.22,COD,normal,9812357481,0
"Central Warehouse, Kathmandu","Durbar Square, Bhaktapur",154.17,cod,normal,9889538628,0
"Central Warehouse, Kathmandu","Durbar Square, Bhaktapur",1974.28,COD,extreme,9856196021,0
"Central Warehouse, Kathmandu","Ward 26, Jawalakhel, Lalitpur",3763.0,prepaid,clear,9896743846,0
"Central Warehouse, Kathmandu","Ward 17, Durbar Square, Bhaktapur",303.37,COD,foggy,9862970668,1
"Central Warehouse, Kathmandu","Ward 20, Lakeside, Pokhara",2356.0,COD,foggy,9838409424,1
"Central Warehouse, Kathmandu","Ward 1, Patan Durbar Square, Lalitpur",3831.68,online,rainy,9827330865,0
"Central Warehouse, Kathmandu","Jawalakhel, Lalitpur",3836.88,online,rainy,9837764486,0
"Central Warehouse, Kathmandu","Ward 22, Thamel, Kathmandu",2800.55,cod,foggy,9828894910,1
"Central Warehouse, Kathmandu","Ward 6, Baneshwor, Kathmandu",1390.44,COD,normal,9870204448,0
"Central Warehouse, Kathmandu","Main Road, Biratnagar",4988.13,COD,normal,9869209478,1
"Central Warehouse, Kathmandu","Ward 17, Jawalakhel, Lalitpur",4815.35,prepaid,normal,9839500472,0
"Central Warehouse, Kathmandu","Ward 18, Durbar Square, Bhaktapur",273.23,COD,normal,9839346762,0
"Central Warehouse, Kathmandu","Ward 26, Jawalakhel, Lalitpur",1483.64,prepaid,normal,9898690881,0
"Central Warehouse, Kathmandu","Ward 13, Jawalakhel, Lalitpur",1184.39,online,extreme,9814604060,0
"Central Warehouse, Kathmandu","Ward 14, Jawalakhel, Lalitpur",4113.57,cod,extreme,9830237232,1
"Central Warehouse, Kathmandu","Ward 3, Lakeside, Pokhara",4084.48,cod,rainy,9854311017,0
"Central Warehouse, Kathmandu","Durbar Square, Bhaktapur",4759.76,cod,extreme,9813924200,1
"Central Warehouse, Kathmandu","Ward 17, Thamel, Kathmandu",4302.32,prepaid,normal,9881723550,0
"Central Warehouse, Kathmandu","Main Road, Biratnagar",768.74,prepaid,clear,9888775998,0
"Central Warehouse, Kathmandu","Ward 25, Lakeside, Pokhara",600.66,prepaid,normal,9863024693,0
"Central Warehouse, Kathmandu","Main Road, Biratnagar",4997.24,COD,extreme,9841380575,1
"Central Warehouse, Kathmandu","Ward 6, Jawalakhel, Lalitpur",3363.89,online,clear,9849804639,0
"Central Warehouse, Kathmandu","Ward 6, Baneshwor, Kathmandu",3442.97,COD,rainy,9821333317,0
"Central Warehouse, Kathmandu","Ward 17, Patan Durbar Square, Lalitpur",4644.28,cod,clear,9818774273,0
"Central Warehouse, Kathmandu","Ward 30, Jawalakhel, Lalitpur",3640.13,cod,normal,9837169208,0
"Central Warehouse, Kathmandu","Ward 27, Baneshwor, Kathmandu",1498.54,cod,rainy,9832235868,0
"Central Warehouse, Kathmandu","Ward 18, Thamel, Kathmandu",3080.96,online,rainy,9827039391,1
"Central Warehouse, Kathmandu","Ward 23, Lakeside, Pokhara",4572.74,cod,clear,9856114527,0
"Central Warehouse, Kathmandu","Ward 3, Lakeside, Pokhara",1739.72,online,extreme,9863548565,0
"Central Warehouse, Kathmandu","Ward 7, Thamel, Kathmandu",288.24,cod,clear,9817866874,1
"Central Warehouse, Kathmandu","Baneshwor, Kathmandu",110.48,prepaid,extreme,9895666676,1
"Central Warehouse, Kathmandu","Ward 18, Thamel, Kathmandu",325.21,online,foggy,9832053037,0
"Central Warehouse, Kathmandu","Ward 14, Durbar Square, Bhaktapur",1214.03,COD,foggy,9834819126,0
"Central Warehouse, Kathmandu","Ward 23, Lakeside, Pokhara",4936.47,prepaid,extreme,9868598097,0
"Central Warehouse, Kathmandu","Ward 22, Main Road, Biratnagar",1377.96,online,clear,9848214765,0
"Central Warehouse, Kathmandu","Ward 26, Patan Durbar Square, Lalitpur",4921.85,cod,clear,9896327151,0
"Central Warehouse, Kathmandu","Ward 12, Baneshwor, Kathmandu",2380.32,online,extreme,9834898362,1
"Central Warehouse, Kathmandu","Ward 18, Durbar Square, Bhaktapur",3354.37,prepaid,foggy,9821013521,1
"Central Warehouse, Kathmandu","Ward 32, Main Road, Biratnagar",2658.12,prepaid,clear,9861714149,0
"Central Warehouse, Kathmandu","Ward 7, Durbar Square, Bhaktapur",916.15,cod,normal,9891756338,0
"Central Warehouse, Kathmandu","Ward 26, Baneshwor, Kathmandu",1450.95,prepaid,foggy,9898954411,1
"Central Warehouse, Kathmandu","Baneshwor, Kathmandu",2770.95,COD,clear,9855953565,0
"Central Warehouse, Kathmandu","Durbar Square, Bhaktapur",4554.04,prepaid,foggy,9812100020,1
"Central Warehouse, Kathmandu","Ward 13, Main Road, Biratnagar",4599.02,COD,extreme,9875467968,1
"Central Warehouse, Kathmandu","Ward 14, Lakeside, Pokhara",854.55,cod,rainy,9847712421,1
"Central Warehouse, Kathmandu","Thamel, Kathmandu",4081.62,COD,normal,9872830865,1
"Central Warehouse, Kathmandu","Baneshwor, Kathmandu",4010.21,COD,normal,9819694480,1
"Central Warehouse, Kathmandu","Ward 12, Main Road, Biratnagar",738.55,prepaid,normal,9844380044,0
"Central Warehouse, Kathmandu","Ward 25, Baneshwor, Kathmandu",1278.74,online,rainy,9878900787,1
"Central Warehouse, Kathmandu","Thamel, Kathmandu",2087.36,COD,rainy,9827174853,1
"Central Warehouse, Kathmandu","Jawalakhel, Lalitpur",4566.47,prepaid,foggy,9855555851,0
"Central Warehouse, Kathmandu","Ward 31, Durbar Square, Bhaktapur",4339.56,COD,foggy,9898529414,0
"Central Warehouse, Kathmandu","Thamel, Kathmandu",1804.1,cod,rainy,9825910090,1
"Central Warehouse, Kathmandu","Ward 13, Main Road, Biratnagar",4174.72,COD,foggy,9841701649,1
"Central Warehouse, Kathmandu","Patan Durbar Square, Lalitpur",1086.25,cod,normal,9888109424,1
"Central Warehouse, Kathmandu","Ward 30, Thamel, Kathmandu",4235.22,prepaid,clear,9837007489,0
"Central Warehouse, Kathmandu","Patan Durbar Square, Lalitpur",3454.5,COD,normal,9815068447,1
"Central Warehouse, Kathmandu","Baneshwor, Kathmandu",2688.36,COD,extreme,9858596155,0
"Central Warehouse, Kathmandu","Ward 10, Patan Durbar Square, Lalitpur",227.99,cod,foggy,9870000313,1
"Central Warehouse, Kathmandu","Durbar Square, Bhaktapur",2502.65,COD,extreme,9899488894,1
"Central Warehouse, Kathmandu","Ward 26, Lakeside, Pokhara",4146.49,cod,clear,9894356325,0
"Central Warehouse, Kathmandu","Ward 12, Thamel, Kathmandu",4195.71,prepaid,rainy,9819612185,0
"Central Warehouse, Kathmandu","Ward 24, Patan Durbar Square, Lalitpur",3602.73,prepaid,normal,9857286491,0
"Central Warehouse, Kathmandu","Ward 18, Patan Durbar Square, Lalitpur",3179.42,online,foggy,9837203277,0
"Central Warehouse, Kathmandu","Baneshwor, Kathmandu",2719.04,cod,extreme,9859405915,0
"Central Warehouse, Kathmandu","Ward 5, Patan Durbar Square, Lalitpur",2327.69,online,rainy,9876733245,1
"Central Warehouse, Kathmandu","Lakeside, Pokhara",2449.98,online,rainy,9845481139,0
"Central Warehouse, Kathmandu","Ward 20, Main Road, Biratnagar",933.24,COD,foggy,9817682916,0
"Central Warehouse, Kathmandu","Ward 8, Durbar Square, Bhaktapur",4083.43,cod,extreme,9857159299,1
"Central Warehouse, Kathmandu","Patan Durbar Square, Lalitpur",2699.1,cod,extreme,9832099372,1
"Central Warehouse, Kathmandu","Ward 1, Main Road, Biratnagar",3034.12,online,extreme,9829949501,0
"Central Warehouse, Kathmandu","Ward 3, Lakeside, Pokhara",3119.7,online,extreme,9839329611,0
"Central Warehouse, Kathmandu","Ward 1, Main Road, Biratnagar",2214.09,cod,extreme,9849705521,1
"Central Warehouse, Kathmandu","Baneshwor, Kathmandu",3588.96,online,foggy,9828423042,0
"Central Warehouse, Kathmandu","Ward 15, Main Road, Biratnagar",3271.84,online,rainy,9899021292,1
"Central Warehouse, Kathmandu","Patan Durbar Square, Lalitpur",4836.37,cod,foggy,9829548921,0
"Central Warehouse, Kathmandu","Ward 19, Durbar Square, Bhaktapur",2150.57,COD,clear,9875493917,1
"Central Warehouse, Kathmandu","Ward 2, Thamel, Kathmandu",3189.51,COD,normal,9887691407,1
"Central Warehouse, Kathmandu","Durbar Square, Bhaktapur",4299.57,prepaid,normal,9884486193,0
"Central Warehouse, Kathmandu","Ward 28, Baneshwor, Kathmandu",4917.8,cod,foggy,9896620652,0
"Central Warehouse, Kathmandu","Ward 18, Main Road, Biratnagar",1680.31,cod,foggy,9889534524,1
"Central Warehouse, Kathmandu","Patan Durbar Square, Lalitpur",3982.71,COD,foggy,9877511453,1
"Central Warehouse, Kathmandu","Ward 29, Jawalakhel, Lalitpur",2238.33,online,extreme,9898177725,0
"Central Warehouse, Kathmandu","Ward 25, Patan Durbar Square, Lalitpur",1372.42,prepaid,rainy,9878184703,0
"Central Warehouse, Kathmandu","Durbar Square, Bhaktapur",711.38,online,foggy,9841847236,0
"Central Warehouse, Kathmandu","Ward 31, Patan Durbar Square, Lalitpur",3861.66,COD,normal,9853572401,1
"Central Warehouse, Kathmandu","Ward 11, Baneshwor, Kathmandu",2107.98,prepaid,normal,9883597675,0
"Central Warehouse, Kathmandu","Ward 17, Thamel, Kathmandu",3229.44,cod,normal,9893999767,0
"Central Warehouse, Kathmandu","Main Road, Biratnagar",3768.72,cod,extreme,9855729566,1
"Central Warehouse, Kathmandu","Durbar Square, Bhaktapur",1969.42,prepaid,clear,9880619191,0
"Central Warehouse, Kathmandu","Ward 26, Thamel, Kathmandu",126.36,prepaid,foggy,9844832627,1
"Central Warehouse, Kathmandu","Ward 28, Thamel, Kathmandu",2120.32,online,normal,9841679441,1
"Central Warehouse, Kathmandu","Ward 27, Patan Durbar Square, Lalitpur",3162.93,prepaid,clear,9890397163,0
"Central Warehouse, Kathmandu","Patan Durbar Square, Lalitpur",2803.44,prepaid,foggy,9837191173,0
"Central Warehouse, Kathmandu","Ward 14, Jawalakhel, Lalitpur",2738.08,COD,extreme,9857448571,1
"Central Warehouse, Kathmandu","Ward 22, Patan Durbar Square, Lalitpur",3503.54,cod,extreme,9899329270,1
"Central Warehouse, Kathmandu","Thamel, Kathmandu",2235.03,online,clear,9857527866,1
"Central Warehouse, Kathmandu","Ward 28, Patan Durbar Square, Lalitpur",108.13,COD,clear,9827751266,0
"Central Warehouse, Kathmandu","Ward 19, Patan Durbar Square, Lalitpur",282.42,COD,normal,9863220333,0
"Central Warehouse, Kathmandu","Jawalakhel, Lalitpur",4336.94,cod,foggy,9899295444,1
"Central Warehouse, Kathmandu","Ward 8, Jawalakhel, Lalitpur",3884.81,online,foggy,9828662284,1
"Central Warehouse, Kathmandu","Ward 19, Patan Durbar Square, Lalitpur",311.88,COD,extreme,9840297369,1
"Central Warehouse, Kathmandu","Ward 26, Baneshwor, Kathmandu",1951.22,online,extreme,9842089075,0
"Central Warehouse, Kathmandu","Baneshwor, Kathmandu",1873.33,online,normal,9865920670,0
"Central Warehouse, Kathmandu","Ward 1, Baneshwor, Kathmandu",4244.59,online,normal,9864595802,0
"Central Warehouse, Kathmandu","Ward 7, Durbar Square, Bhaktapur",237.58,prepaid,normal,9834441516,0
"Central Warehouse, Kathmandu","Ward 14, Lakeside, Pokhara",133.41,online,normal,9859854127,0
"Central Warehouse, Kathmandu","Ward 29, Patan Durbar Square, Lalitpur",4610.22,prepaid,normal,9866928866,0
"Central Warehouse, Kathmandu","Ward 2, Durbar Square, Bhaktapur",1349.41,prepaid,clear,9825122487,0
"Central Warehouse, Kathmandu","Ward 30, Main Road, Biratnagar",3844.51,prepaid,foggy,9834507149,1
"Central Warehouse, Kathmandu","Ward 19, Main Road, Biratnagar",2021.82,online,extreme,9856241100,0
"Central Warehouse, Kathmandu","Ward 11, Baneshwor, Kathmandu",4907.76,COD,rainy,9835020495,0
"Central Warehouse, Kathmandu","Ward 2, Durbar Square, Bhaktapur",3762.06,prepaid,foggy,9836047191,0
"Central Warehouse, Kathmandu","Ward 11, Patan Durbar Square, Lalitpur",2987.8,prepaid,extreme,9810206625,1
"Central Warehouse, Kathmandu","Ward 2, Durbar Square, Bhaktapur",717.96,COD,foggy,9894382130,1
"Central Warehouse, Kathmandu","Ward 8, Durbar Square, Bhaktapur",3778.12,COD,foggy,9824966564,1
"Central Warehouse, Kathmandu","Ward 27, Main Road, Biratnagar",1451.39,prepaid,foggy,9857635840,0
"Central Warehouse, Kathmandu","Baneshwor, Kathmandu",636.45,online,normal,9870386589,0
"Central Warehouse, Kathmandu","Patan Durbar Square, Lalitpur",2009.27,prepaid,clear,9842623609,1
"Central Warehouse, Kathmandu","Ward 24, Baneshwor, Kathmandu",1659.4,online,extreme,9834732583,1
"Central Warehouse, Kathmandu","Ward 6, Durbar Square, Bhaktapur",470.33,prepaid,extreme,9841131069,0
"Central Warehouse, Kathmandu","Ward 12, Baneshwor, Kathmandu",554.83,online,rainy,9815608169,0
"Central Warehouse, Kathmandu","Ward 30, Patan Durbar Square, Lalitpur",1805.18,online,clear,9890874223,0
"Central Warehouse, Kathmandu","Ward 32, Patan Durbar Square, Lalitpur",2148.86,cod,clear,9854411696,0
"Central Warehouse, Kathmandu","Ward 23, Jawalakhel, Lalitpur",1016.0,COD,normal,9849757521,0
"Central Warehouse, Kathmandu","Ward 25, Baneshwor, Kathmandu",152.98,online,foggy,9871606242,0
"Central Warehouse, Kathmandu","Ward 30, Thamel, Kathmandu",4524.1,COD,normal,9873356328,0
"Central Warehouse, Kathmandu","Ward 27, Durbar Square, Bhaktapur",1788.2,cod,normal,9853165895,1
"Central Warehouse, Kathmandu","Ward 28, Jawalakhel, Lalitpur",2481.17,prepaid,foggy,9863863177,0
"Central Warehouse, Kathmandu","Ward 2, Thamel, Kathmandu",4475.52,cod,clear,9811260019,1
"Central Warehouse, Kathmandu","Patan Durbar Square, Lalitpur",506.07,cod,foggy,9835836434,1
"Central Warehouse, Kathmandu","Jawalakhel, Lalitpur",2844.58,COD,extreme,9887769463,0
"Central Warehouse, Kathmandu","Durbar Square, Bhaktapur",4956.22,prepaid,normal,9810789725,0
"Central Warehouse, Kathmandu","Main Road, Biratnagar",4231.41,prepaid,foggy,9898633833,0
"Central Warehouse, Kathmandu","Durbar Square, Bhaktapur",1512.61,COD,rainy,9857028100,0
"Central Warehouse, Kathmandu","Lakeside, Pokhara",2151.55,online,foggy,9831329119,0
"Central Warehouse, Kathmandu","Ward 26, Thamel, Kathmandu",2129.24,prepaid,clear,9824583201,0
"Central Warehouse, Kathmandu","Ward 28, Thamel, Kathmandu",3072.63,cod,extreme,9877304191,1
